iyear;imonth;iday;Date;country_txt;provstate;city;latitude;longitude;location;summary;multiple;success;suicide;attacktype1_txt;targtype1_txt;targsubtype1_txt;target1;gname;weaptype1_txt;weapdetail;nkill
2015;7;24;24.7.2015;Turkey;Hakkari;Semdinli district;37.303442;44.57696;;07/24/2015: Assailants threw a hand grenade at police officers in Semdinli district, Hakkari province, Turkey. At least two police officers were injured in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Police;Police Security Forces/Officers;Officers;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A homemade explosive device was used in the attack.;0
2015;7;24;24.7.2015;Turkey;Diyarbakir;Bismil district;37.849762;40.668495;;07/24/2015: Assailants threw a hand grenade at a police headquarters in Bismil district, Diyarbakir province, Turkey. Seven police officers were injured in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Police;Police Building (headquarters, station, school);Police Station;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2015;7;24;24.7.2015;Turkey;Erzurum;Erzurum;39.905499;41.265824;;"07/24/2015: Assailants abducted three health officers from Erzurum city, Erzurum province, Turkey. The officials were released shortly after the kidnapping. No group claimed responsibility for the incident; however, a source attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Hostage Taking (Kidnapping);Government (General);Government Personnel (excluding police, military);Health Officers;Kurdistan Workers' Party (PKK);Unknown;;0
2015;7;24;24.7.2015;Turkey;Istanbul;Istanbul;41.008432;28.978824;;07/24/2015: Security forces discovered and defused an explosive device at the Star Media Group building in Istanbul city, Istanbul province, Turkey. The Turkish Communist Party/Marxist (TKP-ML) claimed responsibility for the incident.;0;0;0;Bombing/Explosion;Journalists & Media;Newspaper Journalist/Staff/Facility;Office;Turkish Communist Party/Marxist (TKP-ML);Explosives/Bombs/Dynamite;A timed explosive device concealed inside a package was used in the attack.;0
2015;7;25;25.7.2015;Turkey;Diyarbakir;Lice;38.458431;40.648369;;07/25/2015: An explosives-laden truck detonated and assailants opened fire on a Turkish military convoy in Lice town, Diyarbakir province, Turkey. Two soldiers were killed and four others were injured in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Military;Military Unit/Patrol/Convoy;Convoy;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;An explosives-laden truck and firearms were used in the attack.;2
2015;7;25;25.7.2015;Turkey;Istanbul;Istanbul;41.055481;28.966797;The incident occurred in the Okmeydani neighborhood of the city.;07/25/2015: Two assailants opened on police officers in Okmeydani neighborhood, Istanbul city, Istanbul province, Turkey. Three police officers and one civilian were injured in the attack. No group claimed responsibility for the incident.;0;1;0;Armed Assault;Police;Police Security Forces/Officers;Officers;Unknown;Firearms;;0
2015;7;25;25.7.2015;Turkey;Diyarbakir;Diyarbakir;37.925578;40.208413;The incident occurred in the Baglar district of the city;07/25/2015: Assailants opened fire on a police station in Baglar district, Diyarbakir province, Turkey. No casualties were reported. No group claimed responsibility for the incident.;0;0;0;Armed Assault;Police;Police Building (headquarters, station, school);Police Station;Unknown;Firearms;;0
2015;7;25;25.7.2015;Turkey;Sirnak;Silopi district;37.247632;42.471271;;"07/25/2015: Assailants attacked a power plant construction site in Silopi district, Sirnak province, Turkey. Fifteen workers were abducted during the attack and released shortly after the kidnapping. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Hostage Taking (Kidnapping);Business;Construction;Thermal Power Plant Construction Site;Kurdistan Workers' Party (PKK);Incendiary;;0
2015;7;25;25.7.2015;Turkey;Siirt;Unknown;37.927404;41.941978;;07/25/2015: Assailants opened fire at a police station in Siirt province, Turkey. No casualties were reported. No group claimed responsibility for the incident.;0;0;0;Armed Assault;Police;Police Building (headquarters, station, school);Police Station;Unknown;Firearms;;0
2015;7;26;26.7.2015;Turkey;Kars;Unknown;40.612338;42.976753;;"07/26/2015: Assailants set fire to vehicles at a dam in Kars province, Turkey. No casualties were reported. No group claimed responsibility for the incident; however, a source suspected the involvement of the Kurdistan Workers' Party (PKK).";0;1;0;Facility/Infrastructure Attack;Private Citizens & Property;Vehicles/Transportation;Vehicles;Kurdistan Workers' Party (PKK);Incendiary;;0
2015;7;26;26.7.2015;Turkey;Mardin;Nusaybin;37.069644;41.213997;;07/26/2015: Assailants attacked a police station in Nusaybin city, Mardin province, Turkey. Five officers were injured in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident and stated that the attack was carried out in response to recent airstrikes by the Turkish military on the PKK in northern Iraq.;0;1;0;Armed Assault;Police;Police Building (headquarters, station, school);Police Station;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Thrown homemade explosive devices and long-barreled firearms were used in the attack.;0
2015;7;26;26.7.2015;Turkey;Bitlis;Tatvan;38.502045;42.281308;;07/26/2015: Assailants opened fire on a police vehicle in Tatvan city, Bitlis province, Turkey. No casualties were reported. No group claimed responsibility for the incident.;0;1;0;Armed Assault;Police;Police Patrol (including vehicles and convoys);Vehicle;Unknown;Firearms;;0
2015;7;26;26.7.2015;Turkey;Bitlis;Tatvan;38.518103;42.279839;The incident occurred in the Kultur neighborhood of the city.;07/26/2015: Assailants launched a rocket at a police barracks in Kultur neighborhood, Tatvan city, Bitlis province, Turkey. No casualties were reported. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident and stated that the attack was carried out in response to recent airstrikes by the Turkish military on the PKK in northern Iraq.;0;1;0;Bombing/Explosion;Police;Police Building (headquarters, station, school);Barracks;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A rocket was used in the attack.;0
2015;7;27;27.7.2015;Turkey;Agri;Dogubayazit district;39.547074;44.068778;;07/27/2015: Assailants detonated explosives at a natural gas pipeline in Dogubayazit district, Agri province, Turkey. No casualties were reported. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Utilities;Gas;Gas Pipeline;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2015;7;27;27.7.2015;Turkey;Mus;Malazgirt;39.146145;42.54096;;07/27/2015: Assailants opened fire on Major Arslan Kulaksiz in Malazgirt district, Mus province, Turkey. Kulaksiz, a district gendarmerie commander, was killed and one other person was injured in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Assassination;Military;Military Personnel (soldiers, troops, officers, forces);Major: Arslan Kulaksiz;Kurdistan Workers' Party (PKK);Firearms;;1
2015;7;27;27.7.2015;Turkey;Van;Caldiran district;39.35922;43.999668;The incident occurred along the Caldiran-Dogubayazit Highway near Mount Tendurek;"07/27/2015: Assailants opened fire on a military vehicle along the Caldiran-Dogubayazit Highway near Mount Tendurek, Van province, Turkey. One soldier was injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Military;Military Transportation/Vehicle (excluding convoys);Vehicle;Kurdistan Workers' Party (PKK);Firearms;;0
2015;7;26;26.7.2015;Turkey;Sirnak;Cizre district;37.332346;42.185474;;"07/26/2015: Assailants opened fire on a police department in Cizre district, Sirnak province, Turkey. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Police;Police Building (headquarters, station, school);Police Station;Kurdistan Workers' Party (PKK);Firearms;Long-barreled firearms were used in the attack.;0
2015;7;27;27.7.2015;Turkey;Van;Ercis district;39.031154;43.359797;;07/27/2015: Assailants opened fire on a police position in Ercis district, Van province, Turkey. Two police officers were injured in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident and stated that the attack was carried out in response to recent airstrikes by the Turkish military on the PKK in northern Iraq.;0;1;0;Armed Assault;Police;Police Building (headquarters, station, school);Watch Box;Kurdistan Workers' Party (PKK);Firearms;;0
2015;7;26;26.7.2015;Turkey;Diyarbakir;Diyarbakir;37.924973;40.210983;;07/26/2015: Security forces discovered and defused 31 explosive devices near a police station in Diyarbakir province, Turkey. No group claimed responsibility for the incident.;0;0;0;Bombing/Explosion;Unknown;.;Unknown;Unknown;Explosives/Bombs/Dynamite;Thirty-one homemade explosive devices were used in the attack.;0
2015;7;28;28.7.2015;Turkey;Van;Caldiran district;39.356322;44.005112;The incident occurred along Mount Tendurek Pass, between Caldiran and Dogubayazit.;"07/28/2015: Assailants set fire to a truck along Mount Tendurek Pass, Caldiran district, Van province, Turkey. No casualties were reported. No group claimed responsibility for the incident; however, a source suspected the involvement of the Kurdistan Workers' Party (PKK).";0;1;0;Facility/Infrastructure Attack;Private Citizens & Property;Vehicles/Transportation;Truck;Kurdistan Workers' Party (PKK);Incendiary;;0
2015;7;28;28.7.2015;Turkey;Sirnak;Cizre;37.332346;42.185474;;"07/28/2015: Assailants threw a grenade at police officers disbanding a protest site in Cizre district, Sirnak province, Turkey. Three people were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Police;Police Security Forces/Officers;Officer;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A homemade explosive device was used in the attack.;0
2015;7;28;28.7.2015;Turkey;Hakkari;Semdinli district;37.303442;44.57696;;"07/28/2015: An assailant opened fire on a soldier in Semdinli district, Hakkari province, Turkey. The soldier was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Military;Military Personnel (soldiers, troops, officers, forces);Officer: Ziya Sarpkaya;Kurdistan Workers' Party (PKK);Firearms;;1
2015;7;28;28.7.2015;Turkey;Diyarbakir;Kulp district;38.656295;41.229175;;"07/28/2015: Assailants detonated an explosive device under the Senyayla Bridge in Kulp district, Diyarbakir province, Turkey. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Transportation;Bridge/Car Tunnel;Bridge;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2015;7;28;28.7.2015;Turkey;Diyarbakir;Lice;38.453188;40.652057;The incident occurred along the Diyarbakir-Bingol highway in the town.;"07/28/2015: Assailants abducted Sedat Yabalak, a police officer, from along the Diyarbakir-Bingol highway, Lice district, Diyarbakir province, Turkey. Yabalak's whereabouts are unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Hostage Taking (Kidnapping);Police;Police Security Forces/Officers;Officer: Sedat Yabalak;Kurdistan Workers' Party (PKK);Unknown;;
2015;7;29;29.7.2015;Turkey;Diyarbakir;Cinar;37.723074;40.417115;;"07/29/2015: Assailants opened fire on police personnel in Cinar town, Diyarbakir province, Turkey. A police officer and two civilians were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Police;Police Security Forces/Officers;Officer: Mehmet Uyar;Kurdistan Workers' Party (PKK);Firearms;A long-barreled firearm was used in the attack.;3
2015;7;29;29.7.2015;Turkey;Agri;Dogubayazit district;39.646156;44.261475;The incident occurred near Agri Mountain.;"07/29/2015: Assailants opened fire on Turkish Gendarmerie personnel near Dogubeyazit district, Agri province, Turkey. Two assailants were killed and three soldiers were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Military;Paramilitary;Soldiers;Kurdistan Workers' Party (PKK);Firearms;;2
2015;7;29;29.7.2015;Turkey;Erzurum;Horasan district;40.040049;42.168877;;"07/29/2015: Assailants opened fire on a military vehicle in Horasan district, Erzurum province, Turkey. A soldier identified as Nazim Altun was wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Military;Military Personnel (soldiers, troops, officers, forces);Officer: Nazim Altun;Kurdistan Workers' Party (PKK);Firearms;;0
2015;7;29;29.7.2015;Turkey;Bitlis;Unknown;38.400569;42.109502;;07/29/2015: A roadside landmine detonated near police vehicles in Bitlis province, Turkey. An unknown number of assailants were injured in the attack. No group claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Police;Police Patrol (including vehicles and convoys);Vehicles;Unknown;Explosives/Bombs/Dynamite;A roadside landmine was used in the attack.;0
2015;7;29;29.7.2015;Turkey;Sirnak;Cizre district;37.332346;42.185474;;07/29/2015: An explosive device detonated targeting the Kirkuk-Ceyhan oil pipeline in Cizre district, Sirnak province, Turkey. There were no reported casualties, although the pipeline was damaged in the blast. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Utilities;Oil;Kirkuk-Ceyhan Oil Pipeline;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2015;7;28;28.7.2015;Turkey;Hakkari;Yuksekova district;37.603309;44.212768;;"07/28/2015: Assailants launched rockets at a police housing unit in Yuksekova district, Hakkari province, Turkey. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Police;Police Building (headquarters, station, school);Housing Quarters;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Rocket launchers and long-barreled rifles were used in the attack.;0
2015;7;29;29.7.2015;Turkey;Elazig;Karakocan;38.966893;39.960875;The incident occurred between the towns of Karakocan and Yogunagac.;"07/29/2015: An explosive device detonated near a Turkish Gendarmerie convoy between Karakocan and Yogunagac towns, Elazig province, Turkey. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Military;Military Unit/Patrol/Convoy;Convoy;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Handmade explosives were used in the attack.;0
2015;7;30;30.7.2015;Turkey;Sirnak;Akcay;37.442446;42.110997;;"07/30/2015: Assailants opened fire on a military convoy in Akcay district, Sirnak province, Turkey. Three soldiers and an assailant were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Military;Military Unit/Patrol/Convoy;Convoy;Kurdistan Workers' Party (PKK);Firearms;;4
2015;7;30;30.7.2015;Turkey;Sirnak;Cizre;37.332346;42.185474;;"07/30/2015: Assailants opened fire on a police post in Cizre town, Sirnak province, Turkey. An assailant was killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;0;0;Armed Assault;Police;Police Building (headquarters, station, school);Post;Kurdistan Workers' Party (PKK);Firearms;;1
2015;7;30;30.7.2015;Turkey;Bingol;Genc district;38.681707;40.685157;;"07/30/2015: A remote-controlled landmine detonated targeting a Trans-Asian service passenger train in Genc district, Bingol province, Turkey. There were no reported casualties in the blast. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Transportation;Train/Train Tracks/Trolley;Train;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A remote-controlled landmine was used in the attack.;0
2015;7;30;30.7.2015;Turkey;Kars;Sarikamis;40.333401;42.590479;;"07/30/2015: Assailants opened fire on a railway worker and a village guard while they were repairing railway tracks near Sarikamis town, Kars province, Turkey. The worker was killed and the guard was injured in the attack. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Private Citizens & Property;Laborer (General)/Occupation Identified;"Railway Worker; Village Guard";Kurdistan Workers' Party (PKK);Firearms;;1
2015;7;30;30.7.2015;Turkey;Diyarbakir;Diyarbakir;37.925578;40.208413;The incident occurred in the Baglar district of the city.;07/30/2015: Assailants threw a cluster bomb at a security booth near the Diyarbakir Police Department building in Baglar district, Diyarbakir city, Diyarbakir province, Turkey. Two civilians were injured the blast. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident and stated that the attack was carried out in response to recent airstrikes by the Turkish military on the PKK in northern Iraq.;0;1;0;Bombing/Explosion;Police;Police Building (headquarters, station, school);Security Booth;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A cluster bomb was used in the attack.;0
2015;7;30;30.7.2015;Turkey;Unknown;Unknown;;;;07/30/2015: A landmine was discovered and defused on a train in eastern Turkey. No group claimed responsibility for the incident.;0;0;0;Bombing/Explosion;Transportation;Train/Train Tracks/Trolley;Train;Unknown;Explosives/Bombs/Dynamite;A German-made landmine planted on a train was used in the attack.;0
2015;7;31;31.7.2015;Turkey;Adana;Pozanti;37.425584;34.873613;;"07/31/2015: Eight assailants opened fire on a police station in Pozanti town, Adana province, Turkey. Two police officers and two assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Police;Police Building (headquarters, station, school);Police Station;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;4
2015;7;31;31.7.2015;Turkey;Van;Kecikayasi;38.516018;44.238423;;"07/31/2015: Assailants detonated a remote-controlled landmine targeting a passenger train in Kecikayasi village, Van province, Turkey. The driver was injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Transportation;Train/Train Tracks/Trolley;Train;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A remote-controlled landmine was used in the attack.;0
2015;7;31;31.7.2015;Turkey;Diyarbakir;Hani district;38.472356;43.404122;;07/31/2015: A remote-controlled explosive device detonated targeting a military convoy in Hani district, Diyarbakir province, Turkey. Three soldiers were injured in the blast. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident and stated that the attack was carried out in response to recent Turkish military operations.;0;1;0;Bombing/Explosion;Military;Military Unit/Patrol/Convoy;Convoy;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A remote-controlled roadside bomb was used in the attack.;0
2015;7;31;31.7.2015;Turkey;Kars;Kagizman district;40.138807;43.12285;The incident occurred along the Kars-Erzurum-Igdir highway.;"07/31/2015: Assailants blocked the Kars-Erzurum-Igdir highway and intercepted a bus carrying 70 passengers in Kagizman district, Kars province, Turkey. The 70 passengers were released after two hours, although the bus was set on fire. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Hostage Taking (Barricade Incident);Transportation;Bus (excluding tourists);Bus;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Landmines placed inside vehicles were used in the attack.;0
2015;8;1;1.8.2015;Turkey;Kars;Kagizman district;40.141942;43.11954;;08/01/2015: An explosive device detonated near military personnel in Kagizman-Igdir-Erzurum highway area, Kagizman district, Kars province, Turkey. One soldier was killed and two other people, a civilian and a soldier, were wounded in the blast. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Military;Military Personnel (soldiers, troops, officers, forces);Soldiers;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A roadside landmine was used in the attack.;1
2015;8;1;1.8.2015;Turkey;Mardin;Gelinkaya;37.418099;41.268707;;"08/01/2015: An explosive device detonated near military personnel in Gelinkaya town, Mardin province, Turkey. One soldier was killed and at least four others were wounded in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Military;Military Transportation/Vehicle (excluding convoys);Vehicle;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A roadside landmine was used in the attack.;1
2015;7;31;31.7.2015;Turkey;Osmaniye;Unknown;37.074628;36.2464;;"07/31/2015: Assailants attacked police personnel in Osmaniye province, Turkey. One police officer was killed and one other was wounded in the attack. No group claimed responsibility; however, sources attributed the incident to the Kurdistan Workers' Party (PKK).";0;1;0;Unknown;Police;Police Security Forces/Officers;Officers;Kurdistan Workers' Party (PKK);Unknown;;1
2015;7;31;31.7.2015;Turkey;Van;Catak district;38.007844;43.05896;;07/31/2015: Assailants attacked a police headquarters in Catak district, Van province, Turkey. Two assailants were killed and one officer was injured in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Armed Assault;Police;Police Building (headquarters, station, school);Headquarters;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Rockets and long-barreled firearms were used in the attack.;2
2015;8;1;1.8.2015;Turkey;Istanbul;Istanbul;41.008238;28.978359;;08/01/2015: An explosive device detonated outside a Justice and Development Party office in Istanbul city, Istanbul province, Turkey. There were no reported casualties in the attack. No group claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Private Citizens & Property;Political Party Member/Rally;Office;Unknown;Explosives/Bombs/Dynamite;;0
2015;8;2;2.8.2015;Turkey;Agri;Karabulak;39.672123;44.05033;The incident occurred near Dogubayazit.;08/02/2015: A suicide bomber in an explosives-laden tractor detonated targeting the Karabulak gendarmerie building near Dogubayazit town, Agri province, Turkey. In addition to the bomber, at least two soldiers were killed and 24 others were injured in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;1;Bombing/Explosion;Military;Military Barracks/Base/Headquarters/Checkpost;Building;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;An explosives-laden tractor containing two tons of explosives was used in the attack.;3
2015;8;2;2.8.2015;Turkey;Bitlis;Tatvan district;38.501998;42.281276;;08/02/2015: Assailants opened fire at a military hospital in Tatvan district, Bitlis province, Turkey. No one was injured in the attack, but several pieces of equipment were damaged in the attack. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Armed Assault;Military;Military Barracks/Base/Headquarters/Checkpost;Hospital;Kurdistan Workers' Party (PKK);Firearms;Long-barreled firearms were used in the attack.;0
2015;8;2;2.8.2015;Turkey;Tunceli;Unknown;39.10617;39.548259;;"08/02/2015: Assailants set fire to two trucks in Tunceli province, Turkey. No casualties were reported, but the trucks were damaged in the attack. No group claimed responsibility; however, sources attributed the incident to the Kurdistan Workers' Party (PKK).";0;1;0;Facility/Infrastructure Attack;Private Citizens & Property;Vehicles/Transportation;Trucks;Kurdistan Workers' Party (PKK);Incendiary;;0
2015;8;3;3.8.2015;Turkey;Diyarbakir;Silvan;38.141225;41.012807;;08/03/2015: An explosive device detonated near Gendarmerie Command minesweepers in Bitlis province, Turkey. No one was injured, but one vehicle was damaged by the blast. The Kurdistan Workers' Party (PKK) claimed responsibility for the incident.;0;1;0;Bombing/Explosion;Military;Paramilitary;Tactical Wheeled Armored Vehicle (TTZA);Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2015;8;3;3.8.2015;Turkey;Agri;Eleskirt district;39.799948;42.6768;;08/03/2015: An explosive device was discovered and defused on the Iran-Turkey pipeline in Eleskirt district, Agri province, Turkey. No group claimed responsibility for the incident.;0;0;0;Bombing/Explosion;Utilities;Gas;Iran-Ankara Gas Pipeline;Unknown;Explosives/Bombs/Dynamite;A five-kilogram explosive device was used in the attack.;0
2015;8;3;3.8.2015;Turkey;Bingol;Cevizlicesme;39.310059;40.349048;The incident occurred in Kigi district.;"08/03/2015: An explosive device detonated near Turkish Armed Forces (TSK) tactical wheeled armored vehicles (TTZA) providing security to cement trucks in Cevizlicesme area, Kigi district, Bingol province, Turkey. Folowing the blast, assailants also opened fire on the soldiers. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Military;Military Transportation/Vehicle (excluding convoys);Tactical Wheeled Armored Vehicle (TTZA);Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A roadside landmine and long-barreled firearms were used in the attack.;0
2015;8;3;3.8.2015;Turkey;Diyarbakir;Kulp district;38.500119;41.009861;;"08/03/2015: Assailants opened fire on a police department in Kulp district, Diyarbakir province, Turkey. No one was killed or injured in the attack. No group claimed responsibility; however, sources attributed the incident to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Police;Police Building (headquarters, station, school);Department;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Rockets and long-barreled firearms were used in the attack.;0
2015;8;3;3.8.2015;Turkey;Hakkari;Cukurca district;37.246721;43.613313;;"08/03/2015: Assailants launched rockets and opened fire on a Gendarmerie headquarters in Cukurca district, Hakkari province, Turkey. No one was injured in the attack. No group claimed responsibility; however, sources attributed the incident to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Military;Military Barracks/Base/Headquarters/Checkpost;Headquarters;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Rocket launchers and long-barreled firearms were used in the attack.;0
2015;8;3;3.8.2015;Turkey;Mardin;Midyat district;37.422971;41.355907;The incident occurred along the Midyat-Nusaybin highway.;"08/03/2015: Assailants blocked a highway in Midyat area, Mardin province, Turkey. The attackers set a truck on fire, but no one was injured. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Facility/Infrastructure Attack;Private Citizens & Property;Vehicles/Transportation;Truck;Kurdistan Workers' Party (PKK);Incendiary;;0
2015;8;3;3.8.2015;Turkey;Mardin;Nusaybin district;37.069644;41.213997;;"08/03/2015: An explosive device detonated targeting a police vehicle in Nusaybin district, Mardin province, Turkey. One police officer was injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Police;Police Patrol (including vehicles and convoys);Vehicle;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A remote-controlled roadside bomb was used in the attack.;0
2015;8;3;3.8.2015;Turkey;Diyarbakir;Silvan district;38.142906;41.007495;;"08/03/2015: Assailants fired rockets at the Silvan Dam, Silvan district, Diyarbakir province, Turkey. No casualties were reported. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).";0;1;0;Armed Assault;Business;Construction;Silvan Dam Construction Site;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Rockets and long-barreled firearms were used in the attack.;0
2015;8;3;3.8.2015;Turkey;Diyarbakir;Silvan district;38.142906;41.007495;;"08/03/2015: An explosive device detonated targeting a military vehicle in Silvan district, Diyarbakir province, Turkey. Two soldiers were injured in the attack. No group claimed responsibility; however, sources attributed the incident to the Kurdistan Workers' Party (PKK).";0;1;0;Bombing/Explosion;Military;Military Transportation/Vehicle (excluding convoys);Vehicle;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2015;8;4;4.8.2015;Turkey;Hakkari;Daglica;37.373921;44.086181;;"08/04/2015: Assailants launched mortars at the Daglica Gendarmerie base in Yuksekova area, Hakkari province, Turkey. This was one of two attacks on the same base in a three hour window. One civilian was injured and several civilian houses were damaged across both attacks. No group claimed responsibility; however, sources attributed the incident to the Kurdistan Workers' Party (PKK).";1;1;0;Armed Assault;Military;Military Barracks/Base/Headquarters/Checkpost;Base;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Mortars and long-barreled firearms were used in the attack.;0
2015;8;4;4.8.2015;Turkey;Hakkari;Daglica;37.373357;44.086287;;"08/04/2015: Assailants launched mortars at the Daglica Gendarmerie base in Yuksekova area, Hakkari province, Turkey. This was one of two attacks on the same base in a three hour window. One civilian was injured and several civilian houses were damaged across both attacks. No group claimed responsibility; however, sources attributed the incident to the Kurdistan Workers' Party (PKK).";1;1;0;Armed Assault;Military;Military Barracks/Base/Headquarters/Checkpost;Base;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Mortars and long-barreled firearms were used in the attack.;0
